latitude,longitude,altitude,geometry,coordinates,@id,highway,indoor,level,area,lit,surface,crossing:island,footway,cycleway:right,lanes,maxspeed,name,oneway,sidewalk,smoothness,trolley_wire,trolley_wire:forward,cycleway:both,zone:maxspeed,cycleway:left,lane_markings,name:etymology:wikidata,sidewalk:both:surface,source:maxspeed,cycleway:left:oneway,oneway:bicycle,bicycle,access,check_date,construction,check_date:cycleway,sidewalk:right:surface,foot,oneway:foot,service,cycleway,maxspeed:type,motor_vehicle,note:maxspeed,parking:both,parking:both:orientation,cycleway:both:lane,lanes:backward,lanes:forward,turn:lanes:forward,layer,maxheight,tunnel,alt_name,trolley_wire:both,hgv,check_date:surface,cycleway:surface,footway:surface,segregated,bridge,maxweight:signed,shoulder,cycleway:width,bicycle:lanes,cycleway:lanes,cycleway:right:lane,old_ref,turn:lanes,vehicle:lanes,short_name,incline,sac_scale,width,cycleway:colour,sidewalk:left:surface,embedded_rails,name:etymology,wikidata,source:name:etymology,busway,oneway:psv,obstacle,ref,crossing,crossing:markings,motorcycle,separated,junction,placement,access:lanes:backward,access:lanes:forward,bus:lanes:backward,bus:lanes:forward,oneway:bus,psv:lanes:backward,psv:lanes:forward,horse,maxweight,trolley_wire:backward,lanes:psv:backward,oneway:moped,psv,traffic_calming,tactile_paving,maxheight:signed,colour,taxi,old_name,handrail,button_operated,covered,traffic_signals:vibration,visibility,loc_name,cycleway:left:lane,mtb:scale,mtb:scale:imba,mtb:scale:uphill,trail_visibility,description,wheelchair,crossing_ref,surface_survey,traffic_signals:sound,parking:left,parking:right,kerb,ramp,step_count,source:cycleway:width,access:disabled,living_street,check_date:smoothness,check_date:footway:surface,check_date:cycleway:surface,fixme,informal,crossing:signals,source,check_date:crossing,check_date:tactile_paving,check_date:traffic_signals:vibration,check_date:traffic_signals:sound,direction,panoramax
,,,LineString,"11.3404391,44.5083369,11.3404578,44.5083342",way/1226982296,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3401052,44.5077995,11.3400488,44.5077938,11.3399117,44.5077412",way/1227029396,cycleway,,,,yes,asphalt,,,,,,,yes,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,asphalt,asphalt,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3376705,44.5080443,11.3377276,44.5080063,11.3378324,44.507975,11.3381528,44.5079401,11.3382585,44.5079429,11.3383223,44.5079562",way/1227029398,cycleway,,,,yes,asphalt,,,,,,,yes,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,2025-03-15,asphalt,asphalt,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3563886,44.4986044,11.3564723,44.4986354,11.356662,44.4987057,11.3567167,44.498726",way/1227322403,footway,,,,yes,paving_stones,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3568594,44.4986876,11.356871,44.4986677,11.3568862,44.4986412,11.3569201,44.4985836",way/1227322409,footway,,,,,asphalt,,crossing,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_signals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3583979,44.4995586,11.3584631,44.4994041,11.3584765,44.4993719,11.3584504,44.4993603",way/1227322412,footway,,,,yes,asphalt,,sidewalk,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3585658,44.499419,11.3585142,44.4993909,11.3584765,44.4993719",way/1227322413,footway,,,,yes,asphalt,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3590105,44.4996381,11.3589986,44.4996296,11.358934,44.4995862,11.3585658,44.499419",way/1227322415,cycleway,,,,yes,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,asphalt,asphalt,yes,,,,2.5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3405452,44.5037857,11.3405769,44.5038533",way/1227597812,footway,,,,yes,sett,,sidewalk,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3375963,44.5027827,11.3376155,44.5027781,11.3380575,44.5037873",way/1227619126,footway,,,,yes,asphalt,,sidewalk,,,,,,,intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3386634,44.5036951,11.3386463,44.5036978,11.3382404,44.503762,11.3377792,44.5027385,11.33779,44.5027359",way/1227619127,footway,,,,yes,asphalt,,sidewalk,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3380575,44.5037873,11.3367022,44.5040005,11.3365401,44.5040238,11.3364452,44.5040087,11.3352351,44.5033948,11.3352593,44.5032826,11.3352617,44.5032714",way/1227619128,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3351186,44.503295,11.3351817,44.5032895,11.3352593,44.5032826",way/1227619129,footway,,,,yes,asphalt,,crossing,,,,,,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,uncontrolled,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3352617,44.5032714,11.3358759,44.5031483,11.3366771,44.5029772,11.3372747,44.502849",way/1227619131,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3610239,44.49504,11.3612035,44.4950534,11.3619504,44.4951045,11.3620147,44.4951089",way/1227800751,cycleway,,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3587899,44.4830745,11.3588165,44.4830563,11.3588383,44.4830404",way/1228111244,footway,,,,yes,asphalt,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_signals,,,,,,,,,,,,,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3587296,44.4831126,11.3587899,44.4830745",way/1228111245,footway,,,,yes,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.358656,44.4831553,11.3587017,44.4831293,11.3587296,44.4831126",way/1228111246,footway,,,,yes,asphalt,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_signals,,,,,,,,,,,,,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3595701,44.4841531,11.3596101,44.4841395,11.3596362,44.4841309",way/1228111248,footway,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3594315,44.4842003,11.3594595,44.4841903",way/1228111249,footway,,,,,,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3596362,44.4841309,11.3596566,44.4841237",way/1228111250,footway,,,,,,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3594595,44.4841903,11.3594907,44.4841802,11.3595312,44.4841664",way/1228111251,footway,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3595312,44.4841664,11.3595701,44.4841531",way/1228111252,footway,,,,,,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3606086,44.4853163,11.3605476,44.4853371,11.3605361,44.4853394,11.3605171,44.4853403,11.3604945,44.4853338,11.3604741,44.4853212",way/1228111253,service,,,,,,,,,,,Viale Alfredo Oriani,,,,,,,,,,,,,,,,destination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3603791,44.4852158,11.3603661,44.4852207,11.3603479,44.4852274,11.3603298,44.4852343,11.3603133,44.4852401",way/1228111255,cycleway,,,,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3604452,44.485192,11.360393,44.4852108,11.3603791,44.4852158",way/1228111256,cycleway,,,,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,crossing,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3609492,44.4858093,11.3608772,44.4858371,11.3608548,44.4858458",way/1228111259,cycleway,,,,,asphalt,no,,,,,,no,,,,,,,,,,,,,,designated,,,,,,designated,,,crossing,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,zebra,zebra,,,,,,,,,,,,,,,,,,table,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3608548,44.4858458,11.3608379,44.4858518,11.3608066,44.485863,11.3607806,44.4858717",way/1228111260,cycleway,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3610775,44.4856469,11.3608756,44.4857187,11.3608039,44.4857429",way/1228111263,footway,,,,,,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3602941,44.4853692,11.3602156,44.485399,11.3602226,44.4854088,11.3590684,44.4858452,11.3590653,44.4859027,11.3590641,44.4859081,11.359034,44.4859196,11.3589041,44.4859715",way/1228111264,footway,,,,yes,paving_stones,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3604409,44.4853173,11.3604651,44.485309,11.3605156,44.4852918",way/1228111265,footway,,,,,,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra,,,,,,,,,,,,,,,,,,table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3593941,44.4992533,11.3593791,44.4993564,11.3593791,44.4994098,11.3593791,44.4994425,11.3593885,44.4995233,11.3594048,44.4995948",way/1228294709,secondary,,,,yes,asphalt,,,,1,30,Via Enrico Berlinguer,yes,both,,,,,,,,,,,,,,,,,,,,,,separate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3592448,44.4995851,11.3592745,44.4995348,11.3592987,44.499487,11.3593298,44.4994099,11.3593496,44.4993607,11.3593941,44.4992533",way/1228294710,secondary,,,,yes,asphalt,,,share_busway,,30,Via Enrico Berlinguer,yes,both,,,,,,,,,,,,,designated,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3418131,44.4971624,11.3417518,44.4971623",way/1228513109,footway,,,,yes,asphalt,no,crossing,,,,,,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unmarked,no,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-07,,,,,,,,,,,,
,,,LineString,"11.3368783,44.4959669,11.3368444,44.4958937,11.3368324,44.4958678",way/1229181541,footway,,,,yes,asphalt,no,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,traffic_signals,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3593543,44.4948343,11.3593321,44.4948347,11.3592446,44.4948363",way/1229197618,footway,,,,,paving_stones,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3423513,44.503124,11.3420321,44.5029681,11.3415113,44.5027213,11.3406951,44.5023403,11.340677,44.5023313",way/1229539776,footway,,,,yes,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3405234,44.502526,11.3416309,44.5030745,11.3415868,44.5032366",way/1229539777,footway,,,,yes,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3426257,44.505642,11.3425042,44.5056588",way/1229541470,corridor,yes,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3415464,44.505726,11.3415384,44.5056955,11.3414973,44.5055584,11.3415244,44.5055433,11.3415191,44.5055215",way/1229541472,corridor,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3415191,44.5055215,11.3415142,44.5055014",way/1229541473,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3405971,44.5033569,11.340503,44.5033722,11.3404096,44.5033886",way/1229542180,footway,,,,yes,asphalt,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra:bicolour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.342199,44.5033417,11.3421365,44.5033095,11.3420926,44.5032838",way/1229544085,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3423688,44.503242,11.3423969,44.5032372,11.3424184,44.5032335,11.3424703,44.5032409,11.3431629,44.5035679,11.3434781,44.5036895",way/1229544086,footway,,,,yes,asphalt,,sidewalk,,,,,,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3423685,44.5032228,11.3422796,44.5031764,11.3422193,44.5031443",way/1229544087,footway,,,,,asphalt,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3422342,44.5032672,11.3422973,44.5032545,11.3423688,44.503242",way/1229544089,footway,,,,yes,asphalt,,crossing,,,,,,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3418949,44.5031916,11.3419301,44.5031869,11.3421096,44.503161,11.3422193,44.5031443,11.3423197,44.5031291",way/1229544090,footway,,,,,asphalt,,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3424184,44.5032335,11.3428509,44.5031632,11.3436085,44.5030413,11.3440578,44.5029724,11.3440922,44.5029671,11.3441784,44.5029539,11.3442415,44.5029443,11.3443023,44.5029353,11.3447729,44.5028655",way/1229544091,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3440578,44.5029724,11.3440545,44.5029636",way/1229544092,footway,,,,yes,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3428509,44.5031632,11.3428482,44.5031539",way/1229544093,footway,,,,yes,asphalt,,sidewalk,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.342825,44.5030579,11.3428219,44.503047",way/1229544094,footway,,,,yes,asphalt,,sidewalk,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3423959,44.5017546,11.3429925,44.5030083,11.3429953,44.5030143,11.3439465,44.502872,11.3439708,44.5028427,11.3440327,44.502768,11.3440213,44.5027436,11.3438949,44.5024526",way/1229544095,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3440447,44.5027387,11.3440213,44.5027436",way/1229544096,footway,,,,yes,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3440087,44.5028612,11.3439708,44.5028427",way/1229544097,footway,,,,yes,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3438438,44.5019872,11.3438393,44.5019772,11.3436158,44.5014818",way/1229544100,footway,,,,,asphalt,,sidewalk,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.34361,44.5014833,11.3436158,44.5014818,11.3436257,44.5014794",way/1229544101,footway,,,,,asphalt,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.32907,44.5092474,11.3297307,44.5081553",way/1229705280,footway,,,,,paving_stones,,sidewalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3312806,44.5064044,11.3312619,44.5064128,11.3312367,44.5064126,11.3311385,44.5063883,11.3309842,44.5064058,11.330882,44.5064391,11.3308586,44.5064242",way/1229705281,cycleway,,,,yes,paved,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,,,,,,,,,,,,,,,,,,asphalt,paving_stones,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3307703,44.5063695,11.3307307,44.506346",way/1229705282,cycleway,,,,yes,asphalt,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,crossing,,,,,,,,,,,,,,,,2025-03-15,asphalt,asphalt,yes,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra;dots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,LineString,"11.3308586,44.5064242,11.3308334,44.5064088",way/1229705283,cycleway,,,,yes,asphalt,,,,,,,,,,,,,,,,,,,,,designated,,,,,,designated,,,crossing,,,,,,,,,,,,,,,,2025-03-15,asphalt,asphalt,yes,,,,,,,,,,,,,,,,,,,,,,,,,marked,zebra;dots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
