type,id,lat,lon,tags/crossing,tags/crossing:island,tags/crossing:markings,tags/highway,tags/button_operated,tags/tactile_paving,tags/kerb,tags/crossing:signals,tags/bicycle,tags/source,tags/traffic_signals:sound,tags/traffic_signals:vibration,tags/traffic_calming,tags/crossing_ref,tags/foot,tags/traffic_signals,tags/check_date:crossing,tags/check_date:tactile_paving,tags/check_date:traffic_signals:vibration,tags/check_date:traffic_signals:sound,tags/traffic_signals:direction,tags/surface,tags/direction,tags/wheelchair,tags/level,tags/panoramax,tags/lit,bounds/minlat,bounds/minlon,bounds/maxlat,bounds/maxlon,nodes/0,nodes/1,geometry/0/lat,geometry/0/lon,geometry/1/lat,geometry/1/lon,tags/footway,nodes/2,nodes/3,geometry/2/lat,geometry/2/lon,geometry/3/lat,geometry/3/lon,tags/smoothness,tags/name,tags/name:etymology:wikidata,tags/ref,nodes/4,nodes/5,geometry/4/lat,geometry/4/lon,geometry/5/lat,geometry/5/lon,tags/check_date:surface,tags/cycleway:surface,tags/footway:surface,tags/segregated,nodes/6,nodes/7,geometry/6/lat,geometry/6/lon,geometry/7/lat,geometry/7/lon,tags/covered,tags/layer,tags/oneway,tags/separated,nodes/8,nodes/9,geometry/8/lat,geometry/8/lon,geometry/9/lat,geometry/9/lon,tags/horse,tags/tunnel,tags/lanes,tags/width,tags/motor_vehicle,tags/motorcycle,tags/check_date:smoothness,tags/check_date,tags/construction,tags/area,tags/fixme
way,1339584660,,,traffic_signals,,,footway,,yes,,,,,,,,,,,,,,,,asphalt,,,,,,44.5028973,11.3164959,44.5029355,11.3166026,12391369000,605050176,44.5029355,11.3164959,44.5029148,11.3165518,crossing,12391369198,,44.5028973,11.3166026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1339584661,,,traffic_signals,no,zebra,footway,,yes,,,,,,,,,,,,,,,,asphalt,,,,,yes,44.5020116,11.3189005,44.5020638,11.3190583,12391369212,605050174,44.5020638,11.3189005,44.5020371,11.3189814,crossing,10775824201,,44.5020116,11.3190583,,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1339584670,,,traffic_signals,no,,footway,yes,yes,,,,,,,,,,,,,,,,asphalt,,,,,,44.5040384,11.3138695,44.5041007,11.3139146,12391369303,12391369305,44.5040384,11.3138695,44.5040715,11.3138936,crossing,12391369306,,44.5041007,11.3139146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1339584677,,,traffic_signals,no,,footway,yes,yes,,,,,,,,,,,,,,,,asphalt,,,,,,44.5034667,11.3150445,44.5035153,11.315081,12391369330,12391369331,44.5035153,11.315081,44.5034912,11.3150626,crossing,12391369332,,44.5034667,11.3150445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1339584692,,,traffic_signals,,,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.4987663,11.3284141,44.4988599,11.3284794,12391369414,12391369350,44.4988599,11.3284794,44.4988209,11.3284522,crossing,12391369417,12391369415,44.4987837,11.3284263,44.4987663,11.3284141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1340287424,,,zebra,no,ladder,footway,,no,,,,,,,,,,,,,,,,asphalt,,,,,,44.4982687,11.3221609,44.4983162,11.3221777,10969027744,12397868327,44.4982687,11.3221609,44.4982906,11.3221687,crossing,10969027709,,44.4983162,11.3221777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1340291325,,,zebra,no,ladder,footway,,no,,,,,,,,,,,,,,,,asphalt,,,,,,44.4951576,11.3239251,44.4952717,11.3239657,12397890359,9190377501,44.4952717,11.3239657,44.4952196,11.3239483,crossing,12397890361,12397890362,44.4951974,11.3239383,44.4951576,11.3239251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1340291327,,,zebra,no,zebra,footway,,no,,,,,,,,,,,,,,,,asphalt,,,,,yes,44.4952622,11.3239876,44.4952698,11.3241024,4696834672,10875540647,44.4952622,11.3241024,44.495265,11.3240465,crossing,4696834674,,44.4952698,11.3239876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1340305815,,,zebra,no,zebra,footway,,no,,,,,,,,,,,,,,,,asphalt,,,,,,44.4928363,11.3225192,44.492874,11.3226189,12398026320,12398026321,44.492874,11.3225192,44.4928569,11.3225725,crossing,10873718613,,44.4928363,11.3226189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1340305816,,,zebra,no,zebra,footway,,no,,,,,,,,,,,,,,,,asphalt,,,,,,44.4926574,11.3230981,44.4927458,11.3232412,12398026322,2390888379,44.4927458,11.3230981,44.4927083,11.3231821,crossing,12398026323,,44.4926574,11.3232412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1340305819,,,zebra,no,zebra,footway,,no,,,,,,,,,,,,,,,,,,,,,,44.4925337,11.3223316,44.4925639,11.3224493,10873782272,12398026324,44.4925639,11.3223316,44.4925453,11.3223941,crossing,10874265591,,44.4925337,11.3224493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1340514499,,,zebra,no,zebra,footway,,no,,,,,,,,,,,,,,,,asphalt,,,,,,44.4922192,11.3255179,44.4923621,11.3255581,10873710164,12399880958,44.4923621,11.3255179,44.4923092,11.3255328,crossing,12399880957,,44.4922192,11.3255581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1340567953,,,uncontrolled,,yes,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.4947887,11.35675,44.4948532,11.356769,12400399833,12400399835,44.4948532,11.356769,44.4948185,11.3567588,crossing,12400399834,,44.4947887,11.35675,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1340874390,,,traffic_signals,,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5020569,11.3333773,44.5020939,11.3335069,12403415948,1645734437,44.5020939,11.3335069,44.5020761,11.3334445,crossing,3892406570,12403415949,44.50206,11.3333884,44.5020569,11.3333773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1340894662,,,uncontrolled,no,yes,footway,,no,,,,,,,,,,,,,,,,asphalt,,,,,,44.507274,11.3604663,44.5073421,11.3606095,12403581350,12403581351,44.507274,11.3604663,44.5073151,11.3605526,crossing,12403581352,,44.5073421,11.3606095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1340894687,,,uncontrolled,no,zebra,footway,,no,,,,,,,,,,,,,,,,asphalt,,,,,,44.506239,11.3614586,44.5062881,11.36163,11472873037,12403581483,44.5062411,11.3614586,44.506239,11.3615259,crossing,12403581484,12403581485,44.5062592,11.3615692,44.5062881,11.36163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1342930348,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.4908002,11.3309994,44.4908204,11.3310934,12424872817,12424872820,44.4908002,11.3310934,44.4908037,11.3310773,crossing,12424872819,12424872818,44.4908142,11.331028,44.4908204,11.3309994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1344657044,,,traffic_signals,,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,yes,44.4910524,11.329547,44.491074,11.3296661,12439879018,3228398209,44.4910524,11.329547,44.4910634,11.3296075,crossing,12439879021,,44.491074,11.3296661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1344657050,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.4918899,11.3294177,44.4919961,11.3294526,12439879044,12424872811,44.4918899,11.3294526,44.491908,11.3294467,crossing,3776875201,12439879045,44.491963,11.3294286,44.4919961,11.3294177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1344657054,,,zebra,,,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,yes,44.4938603,11.3286511,44.4938811,11.3287767,12439879060,4696851780,44.4938603,11.3286511,44.49387,11.3287102,crossing,4696851781,,44.4938811,11.3287767,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1344657060,,,traffic_signals,,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,yes,44.4948006,11.3283397,44.4948267,11.3284928,12439879074,3228604367,44.4948267,11.3283397,44.4948146,11.3284065,crossing,12439879075,,44.4948006,11.3284928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1344657061,,,traffic_signals,,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,yes,44.4948423,11.3280722,44.4948722,11.3282489,12439879073,3228604365,44.4948722,11.3280722,44.4948577,11.3281576,crossing,12439879072,,44.4948423,11.3282489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1344657065,,,traffic_signals,,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,yes,44.4947121,11.3279531,44.4948261,11.3279883,12439879077,3228604376,44.4947121,11.3279531,44.4947794,11.327974,crossing,12439879076,,44.4948261,11.3279883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1344657067,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,yes,44.4945068,11.3291495,44.4946008,11.3291763,12439879079,1204115392,44.4945068,11.3291495,44.4945406,11.3291597,crossing,12439879080,,44.4946008,11.3291763,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,
way,1351217729,,,marked,,zebra,footway,,,,,,,,,table,,,,,,,,,asphalt,,,,,yes,44.5058207,11.308938,44.5058365,11.3089909,12500876520,12500876522,44.5058207,11.3089909,44.5058278,11.3089669,crossing,12500876521,,44.5058365,11.308938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1355724933,,,uncontrolled,,yes,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5164952,11.3526508,44.5165462,11.3526825,12546994250,12546994252,44.5165462,11.3526825,44.5165248,11.352669,crossing,12677051078,,44.5164952,11.3526508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1355936795,,,uncontrolled,,yes,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5057628,11.3324924,44.5059242,11.3325488,12549004112,12912474232,44.5059242,11.3325488,44.5059068,11.3325427,crossing,12549004113,12912474233,44.5058389,11.332519,44.5057776,11.3324976,,,,,12912474259,,44.5057628,11.3324924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1360152799,,,uncontrolled,,yes,footway,,,,,,,,,,,,,,,,,,paving_stones,,,,,yes,44.4945241,11.3468345,44.4945385,11.3468859,8992634954,11294407886,44.4945241,11.3468859,44.4945385,11.3468345,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1360426202,,,traffic_signals,no,zebra,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5028099,11.3447661,44.5028389,11.3449717,12593793426,3744668910,44.5028099,11.3449717,44.5028159,11.3449295,crossing,12593793429,12593793428,44.5028231,11.3448781,44.5028284,11.3448407,,,,,12987606365,12593793427,44.5028324,11.3448121,44.5028389,11.3447661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1360674606,,,marked,no,zebra,footway,,,,,,,,,table,,,,,,,,,asphalt,,,,,yes,44.5010952,11.3516417,44.5011351,11.351728,12596054034,12596054036,44.5010952,11.351728,44.5011149,11.3516853,crossing,12596054033,,44.5011351,11.3516417,,,excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1364013693,,,uncontrolled,,yes,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5139838,11.3420283,44.5139908,11.3421089,12630241046,12630241048,44.5139908,11.3420283,44.5139877,11.3420639,crossing,12630241047,,44.5139838,11.3421089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1364013700,,,uncontrolled,,yes,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.515248,11.3422137,44.5153437,11.3422248,12013421088,9061554485,44.515248,11.3422137,44.5152979,11.3422199,crossing,12630241062,,44.5153437,11.3422248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1364013708,,,traffic_signals,,yes,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5167434,11.3420407,44.5168425,11.3420477,12630241078,9061554488,44.5167434,11.3420407,44.5167819,11.3420443,crossing,12630241079,,44.5168425,11.3420477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1364013713,,,traffic_signals,,yes,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5166863,11.3421996,44.5167021,11.3422926,12630241090,9061554487,44.5166863,11.3421996,44.5166944,11.34225,crossing,12630241091,,44.5167021,11.3422926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1364054976,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5161225,11.3204426,44.5161647,11.3205008,12630588685,12630588687,44.5161647,11.3205008,44.5161406,11.3204711,crossing,12630588686,,44.5161225,11.3204426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1364874207,,,traffic_signals,no,no,footway,,,,,,,,,,,,,,,,,,sett,,,,,yes,44.498471,11.3343422,44.4985373,11.3343635,12639637665,12500676072,44.4985373,11.3343635,44.4985015,11.334352,crossing,8749984466,,44.498471,11.3343422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1367340599,,,traffic_signals,,,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5103813,11.3587468,44.5103991,11.3588119,11477085300,12662865262,44.5103991,11.3587468,44.5103908,11.3587775,crossing,12662865235,,44.5103813,11.3588119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1368786331,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5165318,11.3527426,44.516553,11.3528182,12677051074,8175920408,44.5165318,11.3528182,44.5165418,11.3527826,crossing,12677051075,,44.516553,11.3527426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1368786336,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5164441,11.3528129,44.5164937,11.3528414,12677051081,12677051083,44.5164937,11.3528414,44.5164725,11.3528292,crossing,12677051082,,44.5164441,11.3528129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1368786340,,,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5160112,11.3542979,44.5160597,11.354393,12677051095,8175920393,44.5160597,11.3542979,44.5160425,11.3543325,crossing,12677051096,,44.5160112,11.354393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1368786344,,,marked,,zebra,footway,,,,,,,,,table,,,,,,,,,,,,,,,44.5160111,11.354137,44.5160529,11.3541786,12677051103,8175920404,44.5160529,11.3541786,44.5160293,11.3541547,crossing,12677051104,,44.5160111,11.354137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1368802472,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,yes,44.5135194,11.3548719,44.5135746,11.3548988,12677182417,1617740085,44.5135194,11.3548719,44.5135394,11.3548811,crossing,12677182416,,44.5135746,11.3548988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1368802476,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,yes,44.5131146,11.3539023,44.5131383,11.3539942,12677182462,1617740048,44.5131146,11.3539942,44.5131242,11.3539572,crossing,11360856828,,44.5131383,11.3539023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1368806778,,,zebra,,zebra,footway,,no,,,,,,,table,,,,,,,,,asphalt,,,,,yes,44.4976574,11.3536853,44.4976743,11.3537667,1618202368,9879092765,44.4976574,11.3537667,44.4976658,11.3537261,crossing,12677235127,,44.4976743,11.3536853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1372029849,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,,,,,,,44.4831988,11.3588497,44.4832736,11.3589048,12704605263,12704605265,44.4832736,11.3589048,44.483232,11.3588742,crossing,12704605264,,44.4831988,11.3588497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1374718774,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5069317,11.3576266,44.5069847,11.3577373,12728880244,12728880247,44.5069317,11.3576266,44.5069575,11.3576809,crossing,12728880246,,44.5069847,11.3577373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1374718775,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5068436,11.3576226,44.5068859,11.3576674,12728880243,12728880249,44.5068859,11.3576226,44.5068656,11.3576441,crossing,12728880297,,44.5068436,11.3576674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1374718779,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5065353,11.3580331,44.5065831,11.3581301,12728880261,4827390562,44.5065353,11.3580331,44.5065554,11.3580759,crossing,12728880268,,44.5065831,11.3581301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1374718783,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5069246,11.3577882,44.5069813,11.3578568,12728880272,12728880274,44.5069813,11.3577882,44.5069517,11.3578226,crossing,12728880273,,44.5069246,11.3578568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1374718789,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5056363,11.3589189,44.5056934,11.3590375,12728898704,12728898706,44.5056934,11.3590375,44.5056619,11.3589722,crossing,12728898705,,44.5056363,11.3589189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1374718792,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5055539,11.3589119,44.5055872,11.3589448,12728898719,12728898720,44.5055872,11.3589119,44.5055707,11.3589282,crossing,11580451346,,44.5055539,11.3589448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1374718796,,,marked,,zebra,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5056492,11.3590796,44.5056858,11.3591169,12728898735,12728898740,44.5056492,11.3591169,44.5056614,11.3591045,crossing,12728898736,,44.5056858,11.3590796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1375338737,,,zebra,no,zebra,footway,,,,,,,,,,,,,,,,,,sett,,,,,,44.5047123,11.3444899,44.5048009,11.3445403,12734278028,12734278026,44.5047123,11.3444899,44.5047282,11.344499,crossing,12734278047,12734278027,44.5047524,11.3445128,44.5048009,11.3445403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1375338738,,,zebra,no,zebra,footway,,,,,,,,,,,,,,,,,,sett,,,,,,44.5046259,11.3443887,44.5047152,11.3444726,12734278029,12734278046,44.5046259,11.3443887,44.5046653,11.3444259,crossing,12734278030,,44.5047152,11.3444726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1375338740,,,traffic_signals,no,zebra,footway,,,,,,,,,,,,,,,,,,sett,,,,,,44.5047211,11.3442705,44.5047494,11.3444383,12734278020,2715086599,44.5047494,11.3442705,44.5047344,11.3443591,crossing,12734278031,,44.5047211,11.3444383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1375338741,,,zebra,no,zebra,footway,,,,,,,,,,,,,,,,,,sett,,,,,,44.5046515,11.3445615,44.5046838,11.3446212,12734278035,11087158800,44.5046838,11.3445615,44.5046674,11.3445918,crossing,12734278038,,44.5046515,11.3446212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1375906851,,,traffic_signals,no,no,footway,,,,,,,,,,,,,,,,,,sett,,,,,yes,44.4984583,11.3343382,44.498471,11.3343422,8749984466,12639637664,44.498471,11.3343422,44.4984583,11.3343382,crossing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1377207118,,,marked,,yes,footway,,,,,,,,,,,,,,,,,,,,,,,,44.502632,11.3581609,44.5026628,11.3582699,12752259676,269336264,44.502632,11.3582699,44.5026456,11.3582195,crossing,12752259675,,44.5026628,11.3581609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1377318427,,,uncontrolled,,zebra,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5039476,11.3590017,44.5040681,11.3591246,12753178375,12753178377,44.5039476,11.3591246,44.5039905,11.3590808,crossing,12753178376,,44.5040681,11.3590017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1379361908,,,uncontrolled,no,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5019221,11.332809,44.5019602,11.3328517,3689075700,1645734407,44.5019602,11.332809,44.5019413,11.3328305,crossing,3689075701,,44.5019221,11.3328517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1379361909,,,uncontrolled,no,zebra,footway,,,,,,,,,table,,,,,,,,,asphalt,,,,,,44.5019353,11.3329285,44.5019634,11.3330126,12772609203,12772609210,44.5019634,11.3330126,44.5019499,11.3329732,crossing,12772609209,,44.5019353,11.3329285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1379361922,,,uncontrolled,no,zebra,footway,,,,,,,,,,,,,,,,,,sett,,,,,,44.5011188,11.3338517,44.5011904,11.3338951,12772609260,12772609269,44.5011904,11.3338517,44.5011491,11.3338764,crossing,12772609270,,44.5011188,11.3338951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1379361930,,,unmarked,no,no,footway,,,,,,,,,,,,,,,,,,sett,,,,,,44.5018849,11.3336312,44.5019237,11.3336547,12772609311,12772609297,44.5019237,11.3336312,44.5019034,11.3336433,crossing,12772609296,,44.5018849,11.3336547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1379361944,,,uncontrolled,no,zebra,footway,,,,,,,,,,,,,,,,,,sett,,,,,,44.5005429,11.3342514,44.5005817,11.3344073,10979127587,3755480639,44.5005817,11.3344073,44.5005642,11.334337,crossing,3892406577,12772609367,44.5005471,11.3342682,44.5005429,11.3342514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1379361947,,,zebra,yes,zebra,footway,,no,,,,,,,,,,,,,,,,sett,,,,,yes,44.500318,11.3342423,44.5005203,11.3343313,12772609229,3755480636,44.5005203,11.3342423,44.5004764,11.3342617,crossing,3755480632,12772609379,44.5003614,11.3343116,44.500318,11.3343313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1379361955,,,uncontrolled,no,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5011048,11.3339289,44.5011466,11.3340825,12772609432,12772609437,44.5011466,11.3340825,44.5011277,11.3340133,crossing,12772609225,12772609433,44.5011093,11.3339456,44.5011048,11.3339289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1379361958,,,unmarked,no,no,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5009805,11.3330903,44.5010709,11.3330974,12772594288,12772609250,44.5010709,11.3330974,44.5010262,11.3330939,crossing,12772609427,,44.5009805,11.3330903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1379361960,,,uncontrolled,no,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5005555,11.3328785,44.5005655,11.332978,12772609443,3755480638,44.5005555,11.332978,44.5005604,11.3329296,crossing,12772594279,,44.5005655,11.3328785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1379361962,,,unmarked,no,no,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5010095,11.3334336,44.5010341,11.3335622,12772609422,12772609450,44.5010095,11.3334336,44.5010213,11.3335014,crossing,12772609409,,44.5010341,11.3335622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1380006591,,,uncontrolled,no,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5005852,11.3297566,44.5006372,11.3298417,10879440255,12776347317,44.5006372,11.3298417,44.5006117,11.3298001,crossing,12776347313,,44.5005852,11.3297566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1380006658,,,uncontrolled,no,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.4994022,11.3326991,44.4994143,11.332804,3217699498,5113274470,44.4994143,11.3326991,44.4994083,11.3327515,crossing,5113274473,,44.4994022,11.332804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1380006662,,,uncontrolled,no,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5003123,11.3326492,44.5003745,11.3326602,12776347864,2856744840,44.5003745,11.3326602,44.500346,11.3326557,crossing,12776347875,,44.5003123,11.3326492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1380006663,,,uncontrolled,no,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5004352,11.3326468,44.5005069,11.3326604,12776347863,2856744841,44.5004352,11.3326468,44.5004667,11.3326528,crossing,12776347876,,44.5005069,11.3326604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1387509232,,,marked,,yes,footway,,,,,,,,,,,,,,,,,,,,,,,,44.5155146,11.3536429,44.5156046,11.3537674,12844073562,8175920392,44.5156046,11.3536429,44.515546,11.3537239,crossing,12844073563,,44.5155146,11.3537674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,1388040539,,,,yes,,footway,,,,,,,,,,,,,,,,,,sett,,,,,,44.4989684,11.3382821,44.4990021,11.3383618,12849167225,12849167232,44.4990021,11.3383557,44.4989989,11.3383618,crossing,12849167235,12849167233,44.4989857,11.3383587,44.4989763,11.3383178,,,,,12849167226,12849167230,44.4989684,11.3382821,44.4990004,11.338292,,,,,12849167231,12849167225,44.4990014,11.338329,44.4990021,11.3383557,,,,,,,,,,,,,,,,,,,,yes,
way,1388620259,,,traffic_signals,no,zebra,footway,,,,,,,,,,,,,,,,,,asphalt,,,,,,44.5075713,11.3028326,44.5076871,11.3028822,13090708096,12854011756,44.5075713,11.3028326,44.5075898,11.3028406,crossing,13090708094,13090708093,44.5076155,11.3028516,44.5076417,11.3028628,,,,,12961145764,13090708095,44.5076662,11.3028732,44.5076871,11.3028822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
